"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"14428","GOLDBEES","Nippon India Gold Bees ETF","EQ","1.0000","1","ETF","E","NSE","64.1600","42.7700","","","1870185"
"17475","NV20IETF","ICICI Prudential NV20 ETF","EQ","1.0000","1","ETF","E","NSE","160.8900","107.2600","","","261119"
"590101","GOLDSHARE","UTI Gold ETF","E","1.0000","1","ETF","E","BSE","64.3200","42.8800","","","-1"
"10939","JUNIORBEES","Nippon India Junior Bees ETF","EQ","1.0000","1","ETF","E","NSE","712.6900","475.1200","","","168339"
"18102","KOTAKNIFTY","Kotak Nifty ETF","EQ","1.0000","1","ETF","E","NSE","282.1800","188.1200","","","425213"
"16819","QNIFTY","Quantum Nifty ETF","EQ","1.0000","1","ETF","E","NSE","2803.9500","1869.3000","","","7689"
"2328","CPSEETF","CPSE ETF","EQ","1.0000","1","ETF","E","NSE","93.1000","62.0700","","","1285804"
"30392","NIF100IETF","ICICI Prudential Nifty 100 ETF","EQ","1.0000","1","ETF","E","NSE","292.2700","194.8400","","","91746"
"14858","KOTAKGOLD","Kotak Mahindra Gold ETF","EQ","1.0000","1","ETF","E","NSE","64.4600","42.9700","","","1861119"
"4838","LIQUIDIETF","ICICI Liquid ETF","EQ","1.0000","1","ETF","E","NSE","1200.0000","800.0000","","","99994"
"22739","MON100","Motilal Oswal Nasdaq ETF","EQ","1.0000","1","ETF","E","NSE","171.3300","114.2200","","","700247"
"22239","EBBETF0431","Bharat Bond ETF April 2031","EQ","1.0000","1","ETF","E","NSE","1431.8000","954.5300","","","83790"
"8506","MID150BEES","Nippon Nifty Midcap 150 ETF","EQ","1.0000","1","ETF","E","NSE","219.6000","146.4000","","","546434"
"2435","CONSUMBEES","Nippo India Consumption ETF","EQ","1.0000","1","ETF","E","NSE","126.7600","84.5100","","","124754"
"4529","NEXT50IETF","ICICI Next 50 ETF","EQ","1.0000","1","ETF","E","NSE","69.4800","46.3200","","","1727083"
